step,epoch,train_loss
10699,0,3.678945302963257
10749,0,2.312843084335327
10799,0,2.601956367492676
10849,0,0.31276804208755493
10899,0,5.686612129211426
10949,0,9.028816223144531
10999,0,2.812260150909424
11049,0,1.8180100917816162
11099,0,2.059784412384033
11149,0,1.4529774188995361
11199,0,9.474366188049316
11249,0,5.375419616699219
11299,0,2.752028226852417
11349,0,1.3424098491668701
11399,0,1.7549257278442383
11449,0,4.149753093719482
11499,0,3.835399866104126
11549,0,6.168359756469727
11599,0,1.3388090133666992
11649,0,2.4519829750061035
11699,0,1.4671772718429565
11749,0,1.657914638519287
11799,0,2.690187454223633
11849,0,1.4905493259429932
11899,0,2.0091354846954346
11949,0,3.410334587097168
11999,0,2.2461957931518555
12049,0,2.014328718185425
12099,0,2.5352768898010254
12149,0,2.234712839126587
12199,0,3.4342880249023438
12249,0,0.4947696924209595
12299,0,3.2037155628204346
12349,0,1.322255253791809
12399,0,0.659473717212677
12449,0,3.3143744468688965
12499,0,2.3190183639526367
12549,0,2.9678730964660645
12599,0,0.6586021184921265
12649,0,3.3852505683898926
12699,0,2.204864740371704
12749,0,2.0550742149353027
12799,0,1.498703956604004
12849,0,0.9225186109542847
12899,0,2.7137842178344727
12949,0,2.6718993186950684
12999,0,7.83751106262207
13049,0,4.27616024017334
13099,0,2.76656436920166
13149,0,1.605762243270874
13199,0,0.9092519283294678
13249,0,3.2469675540924072
13299,0,3.965012550354004
13349,0,1.8978279829025269
13399,0,1.677161693572998
13449,0,2.031364917755127
13499,0,2.0667459964752197
13549,0,2.2882590293884277
13599,0,3.4995079040527344
13649,0,0.36995285749435425
13699,0,3.6608383655548096
13749,0,2.562415599822998
13799,0,3.847233295440674
13849,0,1.186596393585205
13899,0,1.1327611207962036
13949,0,2.408998489379883
13999,0,1.7369587421417236
14049,0,3.1495275497436523
14099,0,3.3177430629730225
14149,0,3.8162825107574463
14199,0,2.708225727081299
14249,0,4.237666130065918
14299,0,1.978811264038086
14349,0,3.539492607116699
14399,0,1.2483572959899902
14449,0,2.1453733444213867
14499,0,0.7768908739089966
14549,0,3.0357298851013184
14599,0,0.35588783025741577
14649,0,0.2631763815879822
14699,0,2.2107014656066895
14749,0,3.829745292663574
14799,0,1.7192895412445068
14849,0,4.24528169631958
14899,0,3.05715274810791
14949,0,2.9101827144622803
14999,0,2.3228039741516113
15049,0,3.1319785118103027
15099,0,3.6548097133636475
15149,0,3.6506829261779785
15199,0,2.561373710632324
15249,0,0.37909069657325745
15299,0,1.575160026550293
15349,0,3.7524962425231934
15399,0,3.019097089767456
15449,0,3.1568353176116943
15499,0,2.7992281913757324
15549,0,2.9662299156188965
15599,0,0.6726367473602295
15649,0,4.017467975616455
15699,0,0.7563838958740234
15749,0,3.038259267807007
15799,0,1.58492112159729
15849,0,3.0401718616485596
15899,0,2.836052894592285
15949,0,2.903203248977661
15999,0,2.4121174812316895
16049,0,1.6155667304992676
16099,0,2.016782760620117
16149,0,2.952136754989624
16199,0,2.4395980834960938
16249,0,2.8468739986419678
16299,0,2.1675288677215576
16349,0,2.6981284618377686
16399,0,3.0689444541931152
16449,0,2.3498528003692627
16499,0,3.2092063426971436
16549,0,2.464895725250244
16599,0,4.721103668212891
16649,0,0.8113913536071777
16699,0,3.1327102184295654
16749,0,4.060895919799805
16799,0,3.809598445892334
16849,0,1.9915231466293335
16899,0,1.2129552364349365
16949,0,5.312070369720459
16999,0,2.2561733722686768
17049,0,1.8448078632354736
17099,0,1.9305304288864136
17149,0,1.969146490097046
17199,0,0.9778183698654175
17249,0,2.9799981117248535
17299,0,2.4761641025543213
17349,0,3.1373863220214844
17399,0,2.0150692462921143
17449,0,3.731588840484619
17499,0,1.1216909885406494
17549,0,1.9162055253982544
17599,0,2.938551902770996
17649,0,1.0410337448120117
17699,0,4.743202209472656
17749,0,3.5565717220306396
17799,0,5.481263637542725
17849,0,3.8297290802001953
17899,0,2.493344306945801
17949,0,3.872349739074707
17999,0,2.87107515335083
18049,0,1.4699018001556396
18099,0,2.94895339012146
18149,0,2.167585849761963
18199,0,2.8705532550811768
18249,0,2.5261430740356445
18299,0,2.858628511428833
18349,0,0.46826404333114624
18399,0,0.9636726379394531
18449,0,2.3128836154937744
18499,0,1.435760736465454
18549,0,1.3605433702468872
18599,0,2.4733681678771973
18649,0,3.6325440406799316
18699,0,1.3693835735321045
18749,0,1.4165936708450317
18799,0,2.4403624534606934
18849,0,4.374159812927246
18899,0,3.5346391201019287
18949,0,3.819411039352417
18999,0,2.7574095726013184
19049,0,1.9202423095703125
19099,0,0.6557121276855469
19149,0,3.986677646636963
19199,0,2.4661059379577637
19249,0,1.1786203384399414
19299,0,1.7988603115081787
19349,0,3.3563694953918457
19399,0,3.352938413619995
19449,0,0.8039711117744446
19499,0,1.5107765197753906
19549,0,1.7726020812988281
19599,0,2.049826145172119
19649,0,0.5677008032798767
19699,0,2.3174819946289062
19749,0,3.0760300159454346
19799,0,0.3567519187927246
19849,0,3.3731584548950195
19899,0,1.522969126701355
19949,0,3.3891568183898926
19999,0,3.269622325897217
20049,0,1.6326277256011963
20099,0,3.197934627532959
20149,0,1.57779061794281
20199,0,2.163020372390747
20249,0,0.8660773038864136
20299,0,4.116018295288086
20349,0,0.8444441556930542
20399,0,2.2857413291931152
20449,0,1.9270344972610474
20499,0,3.9033946990966797
20549,0,1.722773551940918
20599,0,3.465454339981079
20649,0,0.6375297904014587
20699,0,3.792401075363159
20749,0,4.0817766189575195
20799,0,1.817313313484192
20849,0,1.6959190368652344
20899,0,2.620065212249756
20949,0,2.623025894165039
20999,0,2.2656002044677734
21049,0,3.182814121246338
21099,0,2.310213804244995
21149,0,1.907369613647461
21199,0,1.0372223854064941
21249,0,1.3226523399353027
21299,0,3.9160075187683105
21349,0,0.8919863700866699
21399,0,1.5608280897140503
21449,0,0.5921082496643066
21499,0,1.3911848068237305
21549,0,1.4470560550689697
21599,0,4.546352386474609
21649,0,2.469536304473877
21699,0,1.8032786846160889
21749,0,0.6968243718147278
21799,0,3.4526076316833496
21849,0,2.8862037658691406
21899,0,0.790473461151123
21949,0,2.6536293029785156
21999,0,1.0655553340911865
22049,0,1.606751561164856
22099,0,2.554114818572998
22149,0,4.3383331298828125
22199,0,1.3849766254425049
22249,0,3.46445894241333
22299,0,2.9354300498962402
22349,0,2.190053939819336
22399,0,3.5752663612365723
22449,0,3.2343454360961914
22499,0,2.093587636947632
22549,0,2.295835018157959
22599,0,1.4497026205062866
22649,0,1.3244966268539429
22699,0,4.92897891998291
22749,0,2.191296100616455
22799,0,2.598468780517578
22849,0,3.345702648162842
22899,0,2.296025037765503
22949,0,4.716371059417725
22999,0,1.2945199012756348
23049,0,1.1736252307891846
23099,0,2.7001230716705322
23149,0,2.3804538249969482
23199,0,3.3474841117858887
23249,0,2.9241726398468018
23299,0,1.858473300933838
23349,0,2.4008374214172363
23399,0,2.022010564804077
23449,0,4.345251560211182
23499,0,1.3645203113555908
23549,0,1.615222454071045
23599,0,3.812115430831909
23649,0,1.0684984922409058
23699,0,2.723871946334839
23749,0,1.5906976461410522
23799,0,3.1339402198791504
23849,0,2.399437427520752
23899,0,3.4819693565368652
23949,0,4.623785018920898
23999,0,1.9933680295944214
24049,0,2.079219341278076
24099,0,0.16931600868701935
24149,0,2.519712448120117
24199,0,1.3346285820007324
24249,0,0.4755016267299652
24299,0,1.9000601768493652
24349,0,2.193751335144043
24399,0,0.7754223942756653
24449,0,1.8571786880493164
24499,0,2.3367133140563965
24549,0,4.477138042449951
24599,0,2.684919834136963
24649,0,3.2896037101745605
24699,0,2.250653028488159
24749,0,1.7261338233947754
24799,0,1.300614833831787
24849,0,1.9468128681182861
24899,0,2.6006150245666504
24949,0,1.3015615940093994
24999,0,2.560844659805298
25049,0,2.368152379989624
25099,0,4.194680690765381
25149,0,2.700148582458496
25199,0,0.9529180526733398
25249,0,1.1073776483535767
25299,0,3.5054125785827637
25349,0,1.7988638877868652
25399,0,2.3825745582580566
25449,0,0.35204142332077026
25499,0,1.6962950229644775
25549,0,1.4519476890563965
25599,0,2.4299659729003906
25649,0,3.0166983604431152
25699,0,3.385446548461914
25749,0,4.122158050537109
25799,0,2.1760828495025635
25849,0,2.599283218383789
25899,0,0.9311628341674805
25949,0,2.364081859588623
25999,0,1.1505612134933472
26049,0,2.576725959777832
26099,0,0.6865594387054443
26149,0,2.3745741844177246
26199,0,1.8074584007263184
26249,0,1.160630702972412
26299,0,1.4124140739440918
26349,0,4.286318302154541
26399,0,2.4517641067504883
26449,0,4.196963310241699
26499,0,2.204930305480957
26549,0,3.336782932281494
26599,0,3.3171961307525635
26649,0,0.47888264060020447
26699,0,2.989147901535034
26749,0,1.366067886352539
26799,0,1.2656179666519165
26849,0,1.9690309762954712
26899,0,2.841620922088623
26949,0,2.4455716609954834
26999,0,0.9042309522628784
27049,0,2.424713134765625
27099,0,2.0967843532562256
27149,0,1.225476861000061
27199,0,1.0144230127334595
27249,0,2.284247875213623
27299,0,1.6985714435577393
27349,0,2.152028799057007
27399,0,2.411302328109741
27449,0,1.8268028497695923
27499,0,2.382901668548584
27549,0,1.173515796661377
27599,0,2.4191269874572754
27649,0,2.7900571823120117
27699,0,2.6476974487304688
27749,0,1.2976967096328735
27799,0,1.8689180612564087
27849,0,2.4723763465881348
27899,0,2.5239639282226562
27949,0,2.471811056137085
27999,0,2.769120931625366
28049,0,2.3618390560150146
28099,0,1.7767698764801025
28149,0,1.8381869792938232
28199,0,1.8312711715698242
28249,0,0.6876664161682129
28299,0,0.4686320126056671
28349,0,1.0782325267791748
28399,0,3.1831798553466797
28449,0,2.729489326477051
28499,0,2.738877058029175
28549,0,1.486236333847046
28599,0,3.0141654014587402
28649,0,5.540555000305176
28699,0,0.5316890478134155
28749,0,1.5420384407043457
28799,0,2.0430715084075928
28849,0,1.8649420738220215
28899,0,0.9949819445610046
28949,0,3.7127771377563477
28999,0,2.3666465282440186
29049,0,2.746767282485962
29099,0,3.035379409790039
29149,0,1.5733706951141357
29199,0,1.926288366317749
29249,0,2.0574355125427246
29299,0,3.186079502105713
29349,0,1.1439430713653564
29399,0,3.520321846008301
29449,0,3.95481538772583
29499,0,2.927379608154297
29549,0,1.6383758783340454
29599,0,1.6139174699783325
29649,0,3.7674176692962646
29699,0,3.5082080364227295
29749,0,0.8880814909934998
29799,0,2.985462188720703
29849,0,2.692023277282715
29899,0,2.681976795196533
29949,0,0.8272531032562256
29999,0,0.7320756912231445
30049,0,5.6428704261779785
30099,0,0.7060322761535645
30149,0,2.5448670387268066
30199,0,3.2709996700286865
30249,0,2.73217511177063
30299,0,2.7741689682006836
30349,0,1.525580883026123
30399,0,1.6203405857086182
30449,0,1.546751856803894
30499,0,4.301831245422363
30549,0,3.573429584503174
30599,0,2.642441511154175
30649,0,2.2259490489959717
30699,0,4.717313766479492
30749,0,4.177606582641602
30799,0,2.388514995574951
30849,0,2.7325072288513184
30899,0,0.8142874240875244
30949,0,3.4320013523101807
30999,0,2.895918846130371
31049,0,2.455113410949707
31099,0,2.126528263092041
31149,0,0.7022979259490967
31199,0,1.6286859512329102
31249,0,3.9809513092041016
31299,0,3.11922287940979
31349,0,4.190160751342773
31399,0,1.6662821769714355
31449,0,1.4453115463256836
31499,0,2.0855064392089844
31549,0,1.481815218925476
31599,0,3.2687203884124756
31649,0,4.718865871429443
31699,0,0.8233046531677246
31749,0,3.0348572731018066
31799,0,1.221628189086914
31849,0,2.8383073806762695
31899,0,1.9394919872283936
31949,0,2.839351177215576
31999,0,0.2289721965789795
32049,0,0.7505984902381897
32099,0,2.6278860569000244
32149,0,0.8527320623397827
32199,0,0.8525303602218628
32249,0,2.009819984436035
32299,0,1.0709214210510254
32349,0,2.090733766555786
32399,0,3.278737783432007
32449,0,3.7039952278137207
32499,0,2.1538798809051514
32549,0,2.381589651107788
32599,0,1.3327281475067139
32649,0,0.16261230409145355
32699,0,2.1983776092529297
32749,0,1.8936715126037598
32799,0,1.1990647315979004
32849,0,1.4487197399139404
32899,0,3.8070483207702637
32949,0,3.022596836090088
32999,0,1.621432900428772
33049,0,3.2755343914031982
33099,0,2.7045481204986572
33149,0,3.0201010704040527
33199,0,1.2444781064987183
33249,0,1.5964360237121582
33299,0,3.447214126586914
33349,0,15.180317878723145
33399,0,0.9653831720352173
33449,0,2.1785056591033936
33499,0,2.8846848011016846
33549,0,3.6019113063812256
33599,0,1.2302207946777344
33649,0,2.2329750061035156
33699,0,3.4921133518218994
33749,0,2.886277675628662
33799,0,1.4278514385223389
33849,0,1.0444965362548828
33899,0,0.7156959772109985
33949,0,0.5250634551048279
33999,0,2.417553424835205
34049,0,0.48246312141418457
34099,0,0.9985368847846985
34149,0,1.975939393043518
34199,0,1.7192513942718506
34249,0,3.4300527572631836
34299,0,3.640601873397827
34349,0,2.787980079650879
34399,0,2.593367099761963
34449,0,2.9786508083343506
34499,0,0.974061131477356
34549,0,4.016530513763428
34599,0,1.0981837511062622
34649,0,1.1051775217056274
34699,0,2.63246750831604
34749,0,2.9039204120635986
34799,0,2.193608522415161
34849,0,4.736264228820801
34899,0,0.6220346093177795
34949,0,2.8290297985076904
34999,0,0.7916466593742371
35049,0,0.46230125427246094
35099,0,2.4745829105377197
35149,0,2.1332828998565674
35199,0,2.2022976875305176
35249,0,1.3806304931640625
35299,0,0.37762612104415894
35349,0,0.7800220251083374
35399,0,1.3721704483032227
35449,0,5.315406322479248
35499,0,2.610523223876953
35549,0,0.905893862247467
35599,0,0.974499523639679
35649,0,1.6924843788146973
35699,0,2.43945050239563
35749,0,2.611708641052246
35799,0,1.5149965286254883
35849,0,2.249215841293335
35899,0,3.0735013484954834
35949,0,3.035196542739868
35999,0,2.5852725505828857
36049,0,1.9614603519439697
36099,0,3.4276976585388184
36149,0,2.206343650817871
36199,0,2.073242664337158
36249,0,1.7288776636123657
36299,0,0.08443136513233185
36349,0,2.357119560241699
36399,0,2.052927017211914
36449,0,1.6683237552642822
36499,0,3.1992435455322266
36549,0,1.324674129486084
36599,0,0.04033053666353226
36649,0,2.2486660480499268
36699,0,5.548298358917236
36749,0,1.339385986328125
36799,0,2.0125858783721924
36849,0,2.7233057022094727
36899,0,2.3645870685577393
36949,0,0.9479848146438599
36999,0,2.9610514640808105
37049,0,1.2236123085021973
37099,0,0.7818602919578552
37149,0,0.47489869594573975
37199,0,2.3330304622650146
37249,0,1.835829734802246
37299,0,0.5937281847000122
37349,0,1.4500161409378052
37399,0,2.8882222175598145
37449,0,0.38510194420814514
37499,0,2.4603312015533447
37549,0,2.1671271324157715
37599,0,1.6244703531265259
37649,0,1.6668546199798584
37699,0,1.8813364505767822
37749,0,2.917510747909546
37799,0,1.9300262928009033
37849,0,0.7771176695823669
37899,0,2.5233309268951416
37949,0,1.0306065082550049
37999,0,2.17905855178833
38049,0,0.08233318477869034
38099,0,1.0786720514297485
38149,0,0.6989668607711792
38199,0,2.439728260040283
38249,0,2.116657257080078
38299,0,1.4317271709442139
38349,0,2.3556618690490723
38399,0,3.563077211380005
38449,0,3.4736764430999756
38499,0,1.2137881517410278
38549,0,0.1397697925567627
38599,0,2.337273120880127
38649,0,1.1593425273895264
38699,0,1.1820234060287476
38749,0,4.890280723571777
38799,0,2.2689876556396484
38849,0,0.0845319852232933
38899,0,2.382458209991455
38949,0,2.5345451831817627
38999,0,1.7082359790802002
39049,0,1.7272047996520996
39099,0,4.377622604370117
39149,0,2.2976698875427246
39199,0,1.015176773071289
39249,0,1.6573108434677124
39299,0,1.1578714847564697
39349,0,0.09058096259832382
39399,0,1.189396858215332
39449,0,1.369691014289856
39499,0,1.0871069431304932
39549,0,1.4635744094848633
39599,0,3.4776101112365723
39649,0,1.6821166276931763
39699,0,1.642141342163086
39749,0,1.6645073890686035
39799,0,1.887724757194519
39849,0,2.784910202026367
39899,0,2.1555392742156982
39949,0,1.852963924407959
39999,0,1.812929630279541
40049,0,0.9998928308486938
40099,0,2.2312800884246826
40149,0,3.9371213912963867
40199,0,4.19465446472168
40249,0,2.8945016860961914
40299,0,1.2743104696273804
40349,0,0.638799250125885
40399,0,1.697810173034668
40449,0,2.8230350017547607
40499,0,2.7850568294525146
40549,0,1.4183329343795776
40599,0,1.297217607498169
40649,0,2.0561890602111816
40699,0,2.674102783203125
40749,0,2.6022956371307373
40799,0,2.2009966373443604
40849,0,2.1727356910705566
40899,0,5.572778701782227
40949,0,2.8196303844451904
40999,0,2.9096226692199707
41049,0,2.870786666870117
41099,0,1.0480799674987793
41149,0,2.549248218536377
41199,0,3.402155637741089
41249,0,0.7189886569976807
41299,0,4.1648173332214355
41349,0,2.9620838165283203
41399,0,1.8744385242462158
41449,0,1.824963092803955
41499,0,1.293363332748413
41549,0,1.5887643098831177
41599,0,1.606213092803955
41649,0,3.3451666831970215
41699,0,0.6368591785430908
41749,0,1.933383584022522
41799,0,3.349853992462158
41849,0,1.6352567672729492
41899,0,1.4042227268218994
41949,0,9.643226623535156
41999,0,1.9189761877059937
42049,0,2.0096378326416016
42099,0,0.11377163231372833
42149,0,1.3207085132598877
42199,0,1.7400487661361694
42249,0,2.0073673725128174
42299,0,2.6404478549957275
42349,0,2.827244281768799
42399,0,2.7310075759887695
42449,0,0.9552794098854065
42499,0,2.7820663452148438
42549,0,4.411288261413574
42599,0,1.81820547580719
42649,0,1.1239686012268066
42699,0,1.4877159595489502
42749,0,3.8671419620513916
42799,0,1.5885144472122192
42849,0,4.3902788162231445
42899,0,1.6979767084121704
42949,0,0.16737401485443115
42999,0,1.670379400253296
43049,0,1.664083480834961
43099,0,4.696999549865723
43149,0,1.1931171417236328
43199,0,0.5107840299606323
43249,0,1.2948493957519531
43299,0,1.6785297393798828
43349,0,2.1328535079956055
43399,0,3.5675344467163086
43449,0,3.5775678157806396
43499,0,3.320406913757324
43549,0,4.258829593658447
43599,0,2.9762985706329346
43649,0,2.460812568664551
43699,0,1.752841591835022
43749,0,1.9892747402191162
43799,0,1.740628957748413
43849,0,0.9591389298439026
43899,0,4.600813388824463
43949,0,1.1192423105239868
43999,0,2.3072667121887207
44049,0,1.4762160778045654
44099,0,2.0289647579193115
44149,0,5.6218485832214355
44199,0,1.2053778171539307
44249,0,1.4105010032653809
44299,0,2.6319642066955566
44349,0,0.6011546850204468
44399,0,2.4823660850524902
44449,0,3.80271577835083
44499,0,4.4592814445495605
44549,0,0.20375801622867584
44599,0,0.485026091337204
44649,0,0.7069350481033325
44699,0,1.5896153450012207
44749,0,4.774914741516113
44799,0,1.9856460094451904
44849,0,2.6866822242736816
44899,0,1.687705397605896
44949,0,1.665946125984192
44999,0,0.34139829874038696
45049,0,1.84562349319458
45099,0,0.8559708595275879
45149,0,3.6631252765655518
45199,0,1.4870976209640503
45249,0,2.5477097034454346
45299,0,1.9688758850097656
45349,0,1.4706096649169922
45399,0,3.1145706176757812
45449,0,0.06890273094177246
45499,0,1.4116820096969604
45549,0,0.9950327277183533
45599,0,4.992799758911133
45649,0,2.5827980041503906
45699,0,1.5870161056518555
45749,0,3.9799015522003174
45799,0,0.6614630222320557
45849,0,0.11317867040634155
45899,0,2.7481791973114014
45949,0,1.4083871841430664
45999,0,1.8042852878570557
46049,0,3.053769826889038
46099,0,1.928604245185852
46149,0,0.18098938465118408
46199,0,3.710465908050537
46249,0,2.1925978660583496
46299,0,2.897111177444458
46349,0,0.015709824860095978
46399,0,0.7083064317703247
46449,0,1.9089637994766235
46499,0,0.24290573596954346
46549,0,0.08259069919586182
46599,0,1.8481080532073975
46649,0,3.2556986808776855
46699,0,0.7634392976760864
46749,0,1.8953769207000732
46799,0,2.480821371078491
46849,0,1.779415249824524
46899,0,1.306780457496643
46949,0,1.283018946647644
46999,0,0.6408194899559021
47049,0,0.5003378987312317
47099,0,1.9882986545562744
47149,0,5.286450386047363
47199,0,1.1040445566177368
47249,0,1.8249770402908325
47299,0,0.840890645980835
47349,0,1.4324026107788086
47399,0,2.914128065109253
47449,0,3.434927463531494
47499,0,4.948498725891113
47549,0,1.6417291164398193
47599,0,1.8538281917572021
47649,0,0.5316253304481506
47699,0,1.517250895500183
47749,0,1.801943302154541
47799,0,1.0005857944488525
47849,0,4.206216812133789
47899,0,1.8538601398468018
47949,0,2.043509006500244
47999,0,1.4177473783493042
48049,0,7.827963829040527
48099,0,0.5117624998092651
48149,0,1.5932600498199463
48199,0,2.0587589740753174
48249,0,2.0853981971740723
48299,0,4.21209716796875
48349,0,1.5777032375335693
48399,0,1.3429259061813354
48449,0,0.36925598978996277
48499,0,1.6893705129623413
48549,0,5.366469383239746
48599,0,0.22538958489894867
48649,0,0.9458021521568298
48699,0,4.007741928100586
48749,0,2.929328680038452
48799,0,2.9983983039855957
48849,0,0.8012092113494873
48899,0,0.7633869051933289
48949,0,2.2810919284820557
48999,0,1.3548856973648071
49049,0,2.543721914291382
49099,0,3.524345874786377
49149,0,1.6865675449371338
49199,0,1.7744009494781494
49249,0,2.67453670501709
49299,0,2.6394972801208496
49349,0,0.24256597459316254
49399,0,2.925558567047119
49449,0,3.610491991043091
49499,0,3.7794346809387207
49549,0,3.6794064044952393
49599,0,1.7481300830841064
49649,0,0.3653903901576996
49699,0,1.4908519983291626
49749,0,0.8611278533935547
49799,0,0.7665404677391052
49849,0,4.6869001388549805
49899,0,2.7616658210754395
49949,0,0.6928379535675049
49999,0,3.3251657485961914
50049,0,1.3153351545333862
50099,0,2.6432814598083496
50149,0,1.2943164110183716
50199,0,1.6986804008483887
50249,0,2.400402784347534
50299,0,1.512506365776062
50349,0,0.5513216853141785
50399,0,1.6525163650512695
50449,0,1.1005289554595947
50499,0,1.6216304302215576
50549,0,3.1828556060791016
50599,0,3.376042127609253
50649,0,3.608839750289917
50699,0,0.8207577466964722
