train_loss,step,epoch
2.315718650817871,8699,0
3.10105299949646,8749,0
1.5192694664001465,8799,0
3.137650489807129,8849,0
1.238453984260559,8899,0
4.151517868041992,8949,0
2.9142658710479736,8999,0
2.2201180458068848,9049,0
3.899954080581665,9099,0
3.508495807647705,9149,0
2.90065860748291,9199,0
3.0015008449554443,9249,0
1.504546880722046,9299,0
3.902209758758545,9349,0
2.5765867233276367,9399,0
2.418490171432495,9449,0
0.35909977555274963,9499,0
4.016420364379883,9549,0
2.2430009841918945,9599,0
1.589921474456787,9649,0
2.3734359741210938,9699,0
3.3120641708374023,9749,0
3.7142953872680664,9799,0
2.643843412399292,9849,0
3.2630667686462402,9899,0
1.7953308820724487,9949,0
3.066365957260132,9999,0
4.080695152282715,10049,0
2.6541452407836914,10099,0
0.70660400390625,10149,0
2.8335518836975098,10199,0
3.135535717010498,10249,0
4.0080389976501465,10299,0
4.829167366027832,10349,0
2.026224136352539,10399,0
4.182984352111816,10449,0
2.129002094268799,10499,0
2.975823402404785,10549,0
2.634432315826416,10599,0
3.130528450012207,10649,0
2.3874428272247314,10699,0
2.4360158443450928,10749,0
1.0891109704971313,10799,0
1.2158660888671875,10849,0
6.022940158843994,10899,0
7.2727861404418945,10949,0
3.302140712738037,10999,0
1.2881032228469849,11049,0
1.531764030456543,11099,0
1.3130149841308594,11149,0
8.970022201538086,11199,0
5.652576923370361,11249,0
3.6271941661834717,11299,0
2.8134074211120605,11349,0
2.098794937133789,11399,0
4.0790300369262695,11449,0
3.5591742992401123,11499,0
8.377196311950684,11549,0
1.107518196105957,11599,0
2.5526673793792725,11649,0
1.7481578588485718,11699,0
1.060523271560669,11749,0
2.02616024017334,11799,0
1.260425329208374,11849,0
2.257986545562744,11899,0
3.5265026092529297,11949,0
3.1347312927246094,11999,0
2.1775057315826416,12049,0
1.6200116872787476,12099,0
3.1291868686676025,12149,0
1.907556414604187,12199,0
0.2246321737766266,12249,0
3.026545524597168,12299,0
1.6017518043518066,12349,0
2.043748617172241,12399,0
3.6836421489715576,12449,0
2.464801788330078,12499,0
2.790879726409912,12549,0
1.2378709316253662,12599,0
2.6835036277770996,12649,0
2.7361016273498535,12699,0
1.4578888416290283,12749,0
1.764367699623108,12799,0
0.7501684427261353,12849,0
3.106161594390869,12899,0
1.5610078573226929,12949,0
6.363386154174805,12999,0
3.7122747898101807,13049,0
1.8214097023010254,13099,0
0.7294164299964905,13149,0
0.6411793231964111,13199,0
2.4342658519744873,13249,0
1.6761178970336914,13299,0
2.3231382369995117,13349,0
1.1595070362091064,13399,0
2.0718302726745605,13449,0
1.6610182523727417,13499,0
3.6111645698547363,13549,0
2.984259605407715,13599,0
0.4882052540779114,13649,0
3.1283302307128906,13699,0
1.7328083515167236,13749,0
3.1540820598602295,13799,0
0.7240450382232666,13849,0
1.5724174976348877,13899,0
4.100268363952637,13949,0
1.5230058431625366,13999,0
2.773624897003174,14049,0
2.357086420059204,14099,0
2.920689582824707,14149,0
3.117122173309326,14199,0
4.124060153961182,14249,0
1.3969676494598389,14299,0
4.509799957275391,14349,0
1.977504014968872,14399,0
2.5778863430023193,14449,0
2.232913017272949,14499,0
2.8018507957458496,14549,0
0.39939025044441223,14599,0
0.5085092782974243,14649,0
2.9230432510375977,14699,0
4.955602645874023,14749,0
1.8918859958648682,14799,0
3.925179958343506,14849,0
4.290373802185059,14899,0
2.0947656631469727,14949,0
2.760152816772461,14999,0
3.0338401794433594,15049,0
4.555167198181152,15099,0
4.358575820922852,15149,0
3.286869525909424,15199,0
0.23003333806991577,15249,0
0.9834117889404297,15299,0
2.7606911659240723,15349,0
1.90127432346344,15399,0
3.709165573120117,15449,0
2.323878526687622,15499,0
2.2559711933135986,15549,0
1.6142746210098267,15599,0
7.052613735198975,15649,0
2.8503408432006836,15699,0
2.1445934772491455,15749,0
1.0638976097106934,15799,0
3.8385465145111084,15849,0
4.415463924407959,15899,0
4.833533763885498,15949,0
2.9557223320007324,15999,0
2.449373960494995,16049,0
3.7767105102539062,16099,0
2.3924131393432617,16149,0
1.824532151222229,16199,0
2.769667148590088,16249,0
2.522083282470703,16299,0
3.7605397701263428,16349,0
1.6771037578582764,16399,0
3.3013601303100586,16449,0
3.073458671569824,16499,0
3.2319581508636475,16549,0
4.357209205627441,16599,0
1.191425085067749,16649,0
2.5546281337738037,16699,0
2.7549424171447754,16749,0
5.522197723388672,16799,0
1.9677654504776,16849,0
2.5054469108581543,16899,0
2.647329330444336,16949,0
2.5032291412353516,16999,0
2.166675567626953,17049,0
2.02347993850708,17099,0
2.261247158050537,17149,0
0.9791469573974609,17199,0
3.1750192642211914,17249,0
3.4281020164489746,17299,0
3.175900936126709,17349,0
1.1286654472351074,17399,0
2.600193500518799,17449,0
3.1233723163604736,17499,0
1.658332109451294,17549,0
2.8282370567321777,17599,0
1.1212736368179321,17649,0
4.354059219360352,17699,0
3.7664756774902344,17749,0
5.816140651702881,17799,0
3.4734086990356445,17849,0
2.9358787536621094,17899,0
3.8562605381011963,17949,0
2.589174509048462,17999,0
1.1281853914260864,18049,0
2.6725518703460693,18099,0
1.8988463878631592,18149,0
2.144760847091675,18199,0
3.1357786655426025,18249,0
2.2139132022857666,18299,0
0.6118787527084351,18349,0
0.5920554399490356,18399,0
2.197697162628174,18449,0
0.8553385138511658,18499,0
2.5001637935638428,18549,0
2.375734329223633,18599,0
2.719571590423584,18649,0
1.035670518875122,18699,0
1.5544660091400146,18749,0
2.9121463298797607,18799,0
3.6789684295654297,18849,0
3.011927843093872,18899,0
3.178018569946289,18949,0
3.9162817001342773,18999,0
2.614100933074951,19049,0
0.7340198755264282,19099,0
5.253634929656982,19149,0
1.6828027963638306,19199,0
0.36037635803222656,19249,0
0.9310821890830994,19299,0
2.795555591583252,19349,0
1.2801084518432617,19399,0
1.8005949258804321,19449,0
2.676595687866211,19499,0
1.9564628601074219,19549,0
0.6144447326660156,19599,0
1.0445064306259155,19649,0
3.2548766136169434,19699,0
2.026590585708618,19749,0
1.5309609174728394,19799,0
3.1224021911621094,19849,0
2.8679451942443848,19899,0
4.515644073486328,19949,0
3.321167469024658,19999,0
1.2486847639083862,20049,0
3.1634109020233154,20099,0
0.7303812503814697,20149,0
1.5568339824676514,20199,0
0.44240301847457886,20249,0
3.7141213417053223,20299,0
0.7748051881790161,20349,0
2.972837448120117,20399,0
1.2919046878814697,20449,0
4.168797492980957,20499,0
2.023853302001953,20549,0
1.9451271295547485,20599,0
0.6314212083816528,20649,0
3.0054919719696045,20699,0
2.766458034515381,20749,0
2.235625743865967,20799,0
1.873790979385376,20849,0
3.1216981410980225,20899,0
2.4083311557769775,20949,0
2.13205885887146,20999,0
3.0627174377441406,21049,0
1.4094758033752441,21099,0
1.2053091526031494,21149,0
0.5478996634483337,21199,0
2.4979372024536133,21249,0
2.739633560180664,21299,0
2.0193686485290527,21349,0
1.0650320053100586,21399,0
0.8785213232040405,21449,0
1.5635745525360107,21499,0
2.1282105445861816,21549,0
2.884592056274414,21599,0
2.6099112033843994,21649,0
1.3458698987960815,21699,0
2.1600606441497803,21749,0
2.016683340072632,21799,0
2.1339080333709717,21849,0
2.038862466812134,21899,0
2.0831563472747803,21949,0
3.289520025253296,21999,0
0.8767755627632141,22049,0
2.2746939659118652,22099,0
4.221712112426758,22149,0
1.5105829238891602,22199,0
2.4350099563598633,22249,0
2.791717529296875,22299,0
3.446345329284668,22349,0
3.1678380966186523,22399,0
3.6765007972717285,22449,0
2.5989203453063965,22499,0
1.07979154586792,22549,0
2.146721363067627,22599,0
0.47565197944641113,22649,0
3.19477915763855,22699,0
2.9403562545776367,22749,0
2.146709680557251,22799,0
2.5782363414764404,22849,0
2.165886402130127,22899,0
3.637864589691162,22949,0
1.4476970434188843,22999,0
1.9781525135040283,23049,0
3.8837778568267822,23099,0
3.2438907623291016,23149,0
3.0937352180480957,23199,0
1.9122533798217773,23249,0
2.217083692550659,23299,0
1.8701972961425781,23349,0
2.301804542541504,23399,0
4.369430065155029,23449,0
2.0657873153686523,23499,0
4.353362083435059,23549,0
3.2721402645111084,23599,0
2.1831119060516357,23649,0
2.179439067840576,23699,0
1.575544834136963,23749,0
2.525242805480957,23799,0
2.2978177070617676,23849,0
2.9161171913146973,23899,0
5.703242301940918,23949,0
2.679640769958496,23999,0
2.145103931427002,24049,0
0.39665642380714417,24099,0
2.3186893463134766,24149,0
2.3144869804382324,24199,0
0.48579755425453186,24249,0
4.188955307006836,24299,0
1.216904878616333,24349,0
1.2661508321762085,24399,0
1.6023740768432617,24449,0
1.345700740814209,24499,0
2.8506269454956055,24549,0
1.2921780347824097,24599,0
5.688594818115234,24649,0
1.598874568939209,24699,0
1.9689838886260986,24749,0
1.6561260223388672,24799,0
1.7103781700134277,24849,0
3.4717135429382324,24899,0
1.1679068803787231,24949,0
4.031125545501709,24999,0
3.745225667953491,25049,0
1.790107011795044,25099,0
3.2262425422668457,25149,0
0.3711996078491211,25199,0
1.2621992826461792,25249,0
2.384450912475586,25299,0
0.9980828762054443,25349,0
2.613387107849121,25399,0
0.7122551798820496,25449,0
1.6632815599441528,25499,0
0.5723181962966919,25549,0
2.76605224609375,25599,0
1.9348620176315308,25649,0
3.511136770248413,25699,0
6.6844635009765625,25749,0
1.4895411729812622,25799,0
2.5167312622070312,25849,0
2.694951057434082,25899,0
2.871035575866699,25949,0
2.53590726852417,25999,0
2.0150158405303955,26049,0
1.7412482500076294,26099,0
2.4767632484436035,26149,0
1.4863734245300293,26199,0
1.3100063800811768,26249,0
1.4076329469680786,26299,0
3.146900177001953,26349,0
1.7037749290466309,26399,0
2.154381513595581,26449,0
1.7934491634368896,26499,0
3.6875572204589844,26549,0
2.189436912536621,26599,0
0.9913207292556763,26649,0
2.4242806434631348,26699,0
1.2027273178100586,26749,0
1.276745319366455,26799,0
1.5987498760223389,26849,0
1.6043727397918701,26899,0
2.2266833782196045,26949,0
0.5956090092658997,26999,0
2.853455066680908,27049,0
2.4048333168029785,27099,0
0.7845982909202576,27149,0
1.885293960571289,27199,0
2.069676399230957,27249,0
3.5363166332244873,27299,0
3.0130562782287598,27349,0
1.7665870189666748,27399,0
0.581247091293335,27449,0
1.3912956714630127,27499,0
1.2179243564605713,27549,0
1.6383448839187622,27599,0
2.96732234954834,27649,0
1.4043039083480835,27699,0
1.8942623138427734,27749,0
1.5829792022705078,27799,0
3.2072770595550537,27849,0
3.339355945587158,27899,0
2.2182488441467285,27949,0
2.0183629989624023,27999,0
2.115083932876587,28049,0
2.4898009300231934,28099,0
0.7582900524139404,28149,0
1.5671536922454834,28199,0
1.5173463821411133,28249,0
0.5568861365318298,28299,0
1.6081898212432861,28349,0
2.3190295696258545,28399,0
3.730673313140869,28449,0
3.0098371505737305,28499,0
1.1709482669830322,28549,0
3.895275115966797,28599,0
3.395864725112915,28649,0
1.2133103609085083,28699,0
2.7489051818847656,28749,0
1.887492299079895,28799,0
1.435739278793335,28849,0
0.9133687615394592,28899,0
2.528609275817871,28949,0
2.334012508392334,28999,0
2.9374613761901855,29049,0
3.107905149459839,29099,0
1.7593278884887695,29149,0
2.7347896099090576,29199,0
1.2163602113723755,29249,0
3.8418946266174316,29299,0
1.7090083360671997,29349,0
3.406740188598633,29399,0
3.8551278114318848,29449,0
2.99527907371521,29499,0
0.3446558117866516,29549,0
3.991177558898926,29599,0
2.7673516273498535,29649,0
3.7232425212860107,29699,0
0.46280139684677124,29749,0
6.557339668273926,29799,0
3.0367205142974854,29849,0
2.4306797981262207,29899,0
0.9644633531570435,29949,0
3.3725905418395996,29999,0
3.0652732849121094,30049,0
0.4848041832447052,30099,0
1.779476523399353,30149,0
2.0099549293518066,30199,0
1.2914232015609741,30249,0
0.7950310111045837,30299,0
2.6072895526885986,30349,0
1.0969116687774658,30399,0
0.9840253591537476,30449,0
2.6162006855010986,30499,0
4.549106597900391,30549,0
5.086138725280762,30599,0
2.7320613861083984,30649,0
4.4503560066223145,30699,0
3.9508533477783203,30749,0
2.9591691493988037,30799,0
3.889955759048462,30849,0
1.586467981338501,30899,0
4.2335052490234375,30949,0
2.044459581375122,30999,0
1.3484110832214355,31049,0
1.5994032621383667,31099,0
1.354646921157837,31149,0
3.1223790645599365,31199,0
3.2959227561950684,31249,0
2.1184000968933105,31299,0
2.3912835121154785,31349,0
2.2005438804626465,31399,0
1.3559675216674805,31449,0
2.4820761680603027,31499,0
2.3700027465820312,31549,0
3.7246294021606445,31599,0
3.6702399253845215,31649,0
0.8339862823486328,31699,0
1.7954407930374146,31749,0
0.7339572906494141,31799,0
1.7578941583633423,31849,0
3.7494654655456543,31899,0
2.9715824127197266,31949,0
0.5447111129760742,31999,0
0.9265859127044678,32049,0
2.3245320320129395,32099,0
1.1829347610473633,32149,0
0.9199705123901367,32199,0
0.8675199151039124,32249,0
2.187473773956299,32299,0
2.0279622077941895,32349,0
1.7860324382781982,32399,0
3.899118423461914,32449,0
1.7965996265411377,32499,0
2.6686816215515137,32549,0
3.4738082885742188,32599,0
1.7119128704071045,32649,0
1.1012321710586548,32699,0
2.6084508895874023,32749,0
2.397331714630127,32799,0
0.8741928339004517,32849,0
3.713158130645752,32899,0
4.3199462890625,32949,0
1.0972929000854492,32999,0
3.2639787197113037,33049,0
2.0841758251190186,33099,0
3.455355644226074,33149,0
1.0617423057556152,33199,0
1.7267611026763916,33249,0
3.019162178039551,33299,0
12.272416114807129,33349,0
1.1156834363937378,33399,0
2.540916919708252,33449,0
2.28902530670166,33499,0
2.247447967529297,33549,0
2.5187997817993164,33599,0
2.132136344909668,33649,0
2.938490867614746,33699,0
3.111037254333496,33749,0
0.5684764385223389,33799,0
2.1813013553619385,33849,0
1.860844373703003,33899,0
1.2028729915618896,33949,0
2.17527437210083,33999,0
0.7953214645385742,34049,0
2.4855568408966064,34099,0
2.187568187713623,34149,0
4.105154037475586,34199,0
1.8823893070220947,34249,0
3.8116185665130615,34299,0
2.397202730178833,34349,0
1.8632488250732422,34399,0
3.0009775161743164,34449,0
0.6726911664009094,34499,0
3.4533164501190186,34549,0
2.1099295616149902,34599,0
0.6805830001831055,34649,0
1.178371548652649,34699,0
2.840590238571167,34749,0
2.8972220420837402,34799,0
5.208979606628418,34849,0
0.5108121633529663,34899,0
1.2482411861419678,34949,0
0.9104246497154236,34999,0
0.494556188583374,35049,0
2.673668384552002,35099,0
3.568840742111206,35149,0
1.4984160661697388,35199,0
0.683388352394104,35249,0
1.2119956016540527,35299,0
0.8592886328697205,35349,0
1.9450514316558838,35399,0
1.7093799114227295,35449,0
3.959697723388672,35499,0
1.1643931865692139,35549,0
0.33002737164497375,35599,0
0.8986999988555908,35649,0
2.6589863300323486,35699,0
1.1878300905227661,35749,0
2.7381834983825684,35799,0
4.194370746612549,35849,0
2.395235538482666,35899,0
2.8129568099975586,35949,0
1.636671781539917,35999,0
0.7688961029052734,36049,0
3.884307861328125,36099,0
2.4688215255737305,36149,0
1.5215730667114258,36199,0
1.3307517766952515,36249,0
0.08254533261060715,36299,0
3.6370768547058105,36349,0
2.3476076126098633,36399,0
2.947868585586548,36449,0
2.044255256652832,36499,0
0.946992039680481,36549,0
0.19163545966148376,36599,0
1.3609302043914795,36649,0
3.075014591217041,36699,0
2.0977182388305664,36749,0
1.7276697158813477,36799,0
3.737697124481201,36849,0
2.2351293563842773,36899,0
1.0476559400558472,36949,0
2.8168134689331055,36999,0
1.8590714931488037,37049,0
1.1060466766357422,37099,0
1.2920114994049072,37149,0
2.819489002227783,37199,0
1.5664994716644287,37249,0
1.998623251914978,37299,0
1.7300572395324707,37349,0
1.0377856492996216,37399,0
2.7277872562408447,37449,0
2.7506589889526367,37499,0
2.5090115070343018,37549,0
3.087719440460205,37599,0
1.3950483798980713,37649,0
1.6633331775665283,37699,0
3.942016363143921,37749,0
3.2499566078186035,37799,0
2.7370896339416504,37849,0
2.1444251537323,37899,0
0.7988216280937195,37949,0
3.3253989219665527,37999,0
0.05329170078039169,38049,0
4.402669429779053,38099,0
0.1257866621017456,38149,0
0.7550054788589478,38199,0
1.5127372741699219,38249,0
1.6536614894866943,38299,0
2.7999494075775146,38349,0
2.7575302124023438,38399,0
3.538419485092163,38449,0
2.842040538787842,38499,0
0.4273933470249176,38549,0
3.0323448181152344,38599,0
1.4463376998901367,38649,0
2.881800651550293,38699,0
3.7090156078338623,38749,0
3.4050145149230957,38799,0
0.5362568497657776,38849,0
1.2579197883605957,38899,0
2.2345335483551025,38949,0
1.793122410774231,38999,0
1.1134001016616821,39049,0
4.457100868225098,39099,0
2.719111919403076,39149,0
1.0878227949142456,39199,0
3.1276626586914062,39249,0
2.0900046825408936,39299,0
0.062390491366386414,39349,0
2.032520294189453,39399,0
1.9577175378799438,39449,0
2.2168235778808594,39499,0
0.9104360342025757,39549,0
3.710383415222168,39599,0
0.5819603204727173,39649,0
0.5413491129875183,39699,0
1.6509404182434082,39749,0
2.526704788208008,39799,0
5.029733657836914,39849,0
1.4184988737106323,39899,0
1.4349381923675537,39949,0
1.1620906591415405,39999,0
2.053553342819214,40049,0
1.9061198234558105,40099,0
3.818756580352783,40149,0
2.4315311908721924,40199,0
4.519140243530273,40249,0
0.805296003818512,40299,0
1.7807072401046753,40349,0
0.9828439950942993,40399,0
2.585275650024414,40449,0
2.8893470764160156,40499,0
0.31125298142433167,40549,0
1.0037466287612915,40599,0
2.074267864227295,40649,0
1.2728135585784912,40699,0
2.576756477355957,40749,0
3.4839065074920654,40799,0
0.8450504541397095,40849,0
5.057706832885742,40899,0
2.893044948577881,40949,0
3.323221445083618,40999,0
2.5416221618652344,41049,0
0.4244755506515503,41099,0
2.8304476737976074,41149,0
1.429985523223877,41199,0
2.002640724182129,41249,0
4.051413536071777,41299,0
2.2647805213928223,41349,0
3.213982582092285,41399,0
2.3401401042938232,41449,0
0.8649153709411621,41499,0
0.7627267241477966,41549,0
0.9701616168022156,41599,0
2.904930591583252,41649,0
0.6464908123016357,41699,0
2.1160778999328613,41749,0
2.820197582244873,41799,0
1.2766551971435547,41849,0
2.0018117427825928,41899,0
8.048944473266602,41949,0
1.818558931350708,41999,0
1.9899322986602783,42049,0
0.5013315081596375,42099,0
1.9182859659194946,42149,0
1.4548066854476929,42199,0
3.480886220932007,42249,0
3.052493095397949,42299,0
2.776529312133789,42349,0
0.7587562799453735,42399,0
2.171412944793701,42449,0
4.3996124267578125,42499,0
2.989957809448242,42549,0
2.3174257278442383,42599,0
1.0670613050460815,42649,0
2.2663426399230957,42699,0
4.456004619598389,42749,0
1.8826173543930054,42799,0
1.6034042835235596,42849,0
1.8687950372695923,42899,0
0.880598247051239,42949,0
1.8252960443496704,42999,0
2.9370617866516113,43049,0
3.7559993267059326,43099,0
1.7948954105377197,43149,0
0.30995631217956543,43199,0
0.6601940989494324,43249,0
1.3814325332641602,43299,0
1.2029205560684204,43349,0
3.1383140087127686,43399,0
2.454148292541504,43449,0
2.5485217571258545,43499,0
4.042189598083496,43549,0
2.6152865886688232,43599,0
1.2617549896240234,43649,0
1.1804226636886597,43699,0
2.6668648719787598,43749,0
1.1083950996398926,43799,0
1.449805498123169,43849,0
4.786488056182861,43899,0
1.1279041767120361,43949,0
2.916100263595581,43999,0
3.6046245098114014,44049,0
2.4440112113952637,44099,0
1.2268404960632324,44149,0
0.3972433805465698,44199,0
2.2860326766967773,44249,0
2.08329439163208,44299,0
1.1823993921279907,44349,0
2.2000253200531006,44399,0
4.367865562438965,44449,0
2.2771334648132324,44499,0
0.1055496484041214,44549,0
1.5846126079559326,44599,0
1.0015369653701782,44649,0
1.6393258571624756,44699,0
3.0448451042175293,44749,0
4.010021209716797,44799,0
3.8173484802246094,44849,0
2.2131781578063965,44899,0
2.6049280166625977,44949,0
1.4284329414367676,44999,0
1.6087267398834229,45049,0
1.3128743171691895,45099,0
4.110772609710693,45149,0
2.847228527069092,45199,0
1.7422202825546265,45249,0
2.5124621391296387,45299,0
1.4928691387176514,45349,0
2.1939432621002197,45399,0
0.017938032746315002,45449,0
1.9513808488845825,45499,0
1.2609435319900513,45549,0
3.2952022552490234,45599,0
2.2723944187164307,45649,0
1.804309368133545,45699,0
4.659251689910889,45749,0
0.8374811410903931,45799,0
0.6524420976638794,45849,0
2.7393696308135986,45899,0
1.7383569478988647,45949,0
0.8405764102935791,45999,0
5.01949405670166,46049,0
1.381087303161621,46099,0
0.32645106315612793,46149,0
1.1369630098342896,46199,0
2.555996894836426,46249,0
2.4261367321014404,46299,0
0.010664256289601326,46349,0
2.7254676818847656,46399,0
1.3171755075454712,46449,0
0.5836004018783569,46499,0
0.1344730705022812,46549,0
2.3389925956726074,46599,0
4.08481502532959,46649,0
1.2140923738479614,46699,0
0.14064285159111023,46749,0
2.5047152042388916,46799,0
0.5371516942977905,46849,0
0.25409433245658875,46899,0
1.1983568668365479,46949,0
0.5434784889221191,46999,0
0.5283015370368958,47049,0
1.2046312093734741,47099,0
2.1922008991241455,47149,0
2.340996742248535,47199,0
0.9585104584693909,47249,0
0.41222360730171204,47299,0
1.9929780960083008,47349,0
3.7912235260009766,47399,0
4.139769554138184,47449,0
5.081909656524658,47499,0
1.16734778881073,47549,0
3.933016777038574,47599,0
1.2486482858657837,47649,0
2.0749831199645996,47699,0
1.0820677280426025,47749,0
2.4849677085876465,47799,0
2.8773884773254395,47849,0
2.506152391433716,47899,0
2.241220712661743,47949,0
0.922967791557312,47999,0
7.516941070556641,48049,0
1.2972146272659302,48099,0
2.495622158050537,48149,0
2.201956033706665,48199,0
3.6286115646362305,48249,0
4.315323829650879,48299,0
1.5898656845092773,48349,0
3.320478916168213,48399,0
2.351111888885498,48449,0
1.7474455833435059,48499,0
4.316424369812012,48549,0
0.24579979479312897,48599,0
1.7399890422821045,48649,0
3.6941497325897217,48699,0
0.7782416939735413,48749,0
2.5637781620025635,48799,0
0.311992883682251,48849,0
0.6898409724235535,48899,0
2.0524044036865234,48949,0
0.4744533598423004,48999,0
2.7700581550598145,49049,0
0.27842408418655396,49099,0
1.634323000907898,49149,0
2.998356580734253,49199,0
1.944222092628479,49249,0
1.4004794359207153,49299,0
0.3212141990661621,49349,0
1.0315088033676147,49399,0
6.754088401794434,49449,0
1.6368603706359863,49499,0
2.2800750732421875,49549,0
1.1638211011886597,49599,0
1.3573070764541626,49649,0
2.1498427391052246,49699,0
1.2214683294296265,49749,0
1.4416722059249878,49799,0
3.822986602783203,49849,0
2.901215076446533,49899,0
1.1029229164123535,49949,0
3.4673385620117188,49999,0
1.4891902208328247,50049,0
1.3869378566741943,50099,0
1.236061930656433,50149,0
2.6746139526367188,50199,0
3.2479329109191895,50249,0
2.4832077026367188,50299,0
1.3205435276031494,50349,0
1.9143283367156982,50399,0
0.6264560222625732,50449,0
0.7621955275535583,50499,0
0.8556745648384094,50549,0
1.7748675346374512,50599,0
3.8756725788116455,50649,0
1.7412049770355225,50699,0
